segment_index,duration,file_path,speaker_role,stress_score,transcript,alert_level,alert_reason
2831,2.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_61_seg_0.wav,UNKNOWN,68.72200786231485,I GUESS SIX THREE ZERO TAXI VIA NOVEMBER ECHO SEVEN HOLD SHORT OF RUNWAY ONE SIX,Routine,
2832,2.55,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_620_seg_0.wav,UNKNOWN,62.9183137778123,FOUR ZERO BYE BYE,Routine,
2833,3.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_621_seg_0.wav,UNKNOWN,36.44421731633095,CLIMBING ONE ZERO ZERO OSCAR SIERRA,Minor Anomaly,Potential Communication Hesitation/Anomaly
2834,10.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_622_seg_0.wav,UNKNOWN,37.81819800811214,SORRY SAY AGAIN,Minor Anomaly,Potential Communication Hesitation/Anomaly
2835,2.02,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_622_seg_1.wav,UNKNOWN,43.2791484923367,CSA FOUR ZERO SIX CLIMB TO FLIGHT LEVEL THREE NINER ZERO CLIMB FLIGHT LEVEL THREE NINER ZERO CSA FOUR ZERO SIX,Routine,
2836,2.63,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_623_seg_0.wav,UNKNOWN,68.30627726054922,AUSTRIAN SEVEN ZERO THREE IF POSSIBLE KEEP HIGH SPEED PROCEED TO KENOK THEN INTERCEPT LOCALIZER RUNWAY THREE ONE,Routine,
2837,4.675,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_624_seg_0.wav,UNKNOWN,69.60917351776403,AUSTRIAN SEVEN ZERO EIGHT,Routine,
2838,2.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_625_seg_0.wav,UNKNOWN,72.93847520388655,AEROFLOT TWO SIX SIX PRAHA GOOD DAY RADAR CONTACT AFTER BEPAS DIRECT LIMA DELTA ZULU,Elevated Risk,High Stress (Score: 72)
2839,4.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_626_seg_0.wav,UNKNOWN,79.67160690781307,HELI CHARLIE PAPA TRAFFIC LANDING AIRCRAFT SOON DEPARTING RUNWAY THREE TWO AIR BOUND ROUTE ECHO OPOSITE,Elevated Risk,High Stress (Score: 79)
2840,2.79,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_627_seg_0.wav,UNKNOWN,18.363138613809102,DELTA BRAVO BRAVO LINING UP RUNWAY THREE ONE WE ARE READY FOR DEPARTURE,Routine,
2841,4.04,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_628_seg_0.wav,UNKNOWN,38.58055958332029,HELLO AMERICAN SEVEN THREE HEAVY SYDNEY TOWER GOOD MORNING,Routine,
2842,2.425,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_629_seg_0.wav,UNKNOWN,38.58161707562056,CLIMBING TO FLIGHT LEVEL ONE FOUR ZERO SIERRA PAPA,Minor Anomaly,Potential Communication Hesitation/Anomaly
2843,1.18,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_62_seg_0.wav,UNKNOWN,45.03737456765322,LUFTHANSA FOUR TANGO PAPA HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE THREE ZERO,Routine,
2844,1.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_630_seg_0.wav,UNKNOWN,74.10648968486062,FRACTION SIX VICTOR LIMA CLIMBING UP FLIGHT LEVEL THREE,Elevated Risk,High Stress (Score: 74)
2845,3.65,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_631_seg_0.wav,UNKNOWN,100.0,CSA THREE CHARLIE ZULU MORE TO LEFT HEADING ZERO SIX ZERO,EMERGENCY,Severe Stress Spike (Score: 100)
2846,1.66,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_632_seg_0.wav,UNKNOWN,100.0,EL AL FIVE TWO TWO STARTUP APPROVED TIME FOUR FIVE,EMERGENCY,Severe Stress Spike (Score: 100)
2847,3.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_633_seg_0.wav,UNKNOWN,18.86693051344608,HELI HOTEL YANKEE QNH ONE ZERO ONE SEVEN REPORT HOTEL ECHO OR GOLF ECHO AT YOUR DISCRETION,Routine,
2848,2.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_634_seg_0.wav,UNKNOWN,62.791985904155766,SION TOWER HOTEL BRAVO KILO ECHO XRAY,Routine,
2849,2.38,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_635_seg_0.wav,UNKNOWN,33.467312140555514,HOTEL ECHO XRAY DOWNWIND TWO FIVE FOR TOUCH AND GO,Routine,
2850,2.6,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_636_seg_0.wav,UNKNOWN,6.35151920163424,CLEARED TAKEOFF TWO FIVE NEXT REPORT THE ONE THREE THOUSAND FEET HOTEL TANGO ALPHA,Routine,
2851,1.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_637_seg_0.wav,UNKNOWN,35.310456467010944,DOWN MAINTAIN FLIGHT LEVEL ONE ZERO ZERO DELTA,Routine,
2852,1.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_638_seg_0.wav,UNKNOWN,36.63653979986283,VILCO HOTEL BRAVO VICTOR,Routine,
2853,2.34,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_639_seg_0.wav,UNKNOWN,60.273355845187744,BLUEFIN SEVEN NINER ZERO HELLO RADAR CONTACT STANDBY FOR,Routine,
2854,4.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_63_seg_0.wav,UNKNOWN,14.606910395728036,PRESENT HEADING AND WHICH SPEED LUFTHANSA TWO HOTEL TANGO,Routine,
2855,3.89,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_640_seg_0.wav,UNKNOWN,54.03264967928284,HOTEL BRAVO TANGO ECHO ECHO LEAVING CTR,Routine,
2856,5.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_641_seg_0.wav,UNKNOWN,40.96453293214677,ONE FOUR SIX FOUR CLIMB THREE ONE ZERO,Routine,
2857,10.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_642_seg_0.wav,UNKNOWN,76.68514068336447,HOTEL GOLF PAPA FREQUENCY CHANGE APPROVED,Elevated Risk,High Stress (Score: 76)
2858,0.82,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_642_seg_1.wav,UNKNOWN,100.0,HOTEL ECHO ECHO FREQUENCY CHANGE APPROVED GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
2859,3.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_643_seg_0.wav,UNKNOWN,60.15713770726977,IN A MOMENT CALL YOU,Routine,
2860,2.73,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_644_seg_0.wav,UNKNOWN,33.918721511201994,TWO EIGHT SEVEN,Routine,
2861,2.28,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_645_seg_0.wav,UNKNOWN,79.94784797182452,CSA NINER ZERO FOUR CLIMB TO FIVE THOUSAND FEET CSA NINER ZERO FOUR CLIMBING FIVE THOUSAND,Elevated Risk,High Stress (Score: 79)
2862,4.63,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_646_seg_0.wav,UNKNOWN,45.43418932874712,SUNEXPRESS THREE WIND ONE SIX ZERO DEGREES FOUR KNOTS RUNWAY TWO EIGHT CLEARED FOR TAKEOFF,Routine,
2863,2.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_647_seg_0.wav,UNKNOWN,60.09246050748471,DELTA FOXTROT TEN THREE THREE TOPJET FOUR ZERO TWO,Routine,
2864,2.82,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_648_seg_0.wav,UNKNOWN,20.559642502097187,STEFANIK TOWER OSCAR MIKE CHARLIE INDIA ALPHA FINAL RUNWAY ONE THREE OSCAR MIKE CHARLIE INDIA ALPHA,Routine,
2865,6.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_649_seg_0.wav,UNKNOWN,87.25511291696043,PRAHA GOOD AFTERNOON RYANAIR EIGHT ZERO EIGHT EIGHT,EMERGENCY,Severe Stress Spike (Score: 87)
2866,2.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_64_seg_0.wav,UNKNOWN,84.15194736468155,TURKISH ONE SIX SIX TWO CONTACT BRATISLAVA ONE TWO FIVE DECIMAL NINER SIX FIVE GOOD BYE,Elevated Risk,High Stress (Score: 84)
2867,3.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_650_seg_0.wav,UNKNOWN,27.272656111106084,RUNWAY,Routine,
2868,5.25,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_651_seg_0.wav,UNKNOWN,69.75525527001693,NOVEMBER ALPHA SIERRA LINE UP RUNWAY TWO FIVE,Minor Anomaly,Potential Communication Hesitation/Anomaly
2869,7.24,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_652_seg_0.wav,UNKNOWN,61.204111563959394,SIXTY TO FOUR DME KLM SEVEN THREE WHISKEY,Routine,
2870,3.52,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_653_seg_0.wav,UNKNOWN,62.62294866870995,NO I DIDN'T,Routine,
2871,3.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_654_seg_0.wav,UNKNOWN,35.343737082045976,EASY THREE EIGHT PAPA GOLF GOOD EVENING AGAIN RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO NO SPEED RESTRICTION,Routine,
2872,0.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_655_seg_0.wav,UNKNOWN,36.66820710122626,PRAHA HELLO GOOD EVENING BLACKSEA NINER FOUR EIGHT LEVEL THREE ZERO ZERO,Routine,
2873,1.71,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_656_seg_0.wav,UNKNOWN,100.0,CALIBRA FOUR ZERO,EMERGENCY,Severe Stress Spike (Score: 100)
2874,3.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_657_seg_0.wav,UNKNOWN,46.7853711589608,AIRFRANS ONE ZERO EIGHT ZULU STANDBY NOW DESCEND TO DESCEND FLIGHT LEVEL SEVEN ZERO,Routine,
2875,4.488,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_658_seg_0.wav,UNKNOWN,100.0,FIVE YANKEE VICTOR DESCENDING LEVEL NINER ZERO ONE ONE NINER ONE ONE ONE NINER DECIMAL ZERO CORRECT ONE ONE NINER DECIMAL ZERO,EMERGENCY,Severe Stress Spike (Score: 100)
2876,2.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_659_seg_0.wav,UNKNOWN,100.0,ONE TWO ZERO TWO SEVEN FIVE,EMERGENCY,Severe Stress Spike (Score: 100)
2877,3.56,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_65_seg_0.wav,UNKNOWN,17.077341135706078,DIRECT ARTUP CSA,Routine,
2878,4.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_660_seg_0.wav,UNKNOWN,51.68443200873711,HOTEL ECHO XRAY,Routine,
2879,0.86,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_661_seg_0.wav,UNKNOWN,100.0,SPEED BACK ONE EIGHT ZERO KNOTS AUSTRIAN SEVEN ZERO THREE CSA TWO ZERO SEVEN REDUCE SPEED TO ONE EIGHT ZERO REDUCING SPEED ONE EIGHTY,EMERGENCY,Severe Stress Spike (Score: 100)
2880,3.2,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_662_seg_0.wav,UNKNOWN,14.713925819355978,FIRST LEFT,Routine,
2881,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_663_seg_0.wav,UNKNOWN,30.389298109559,CSA SIX PAPA CHARLIE CLIMB TO FLIGHT LEVEL ONE SIX ZERO,Routine,
2882,4.16,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_664_seg_0.wav,UNKNOWN,68.35925806436275,DIRECT OSCAR KILO,Routine,
2883,1.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_665_seg_0.wav,UNKNOWN,44.60968334363658,ROGER,Routine,
2884,4.03,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_666_seg_0.wav,UNKNOWN,33.756824345172404,THREE FOUR ZERO TO KOLAD,Routine,
2885,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_667_seg_0.wav,UNKNOWN,32.99268595921606,OKAY QUALITY FOUR ZERO NINER ONE RUZYNE TOWER INFORMATION LIMA QNH ONE ZERO ONE FOUR TIME CHECK THREE SEVEN CLEARED TO LIEGE BALTU FOUR ALPHA DEPARTURE INITIAL CLIMB FIVE THOUSAND FEET AND SQUAWK ONE THOUSAND,Routine,
2886,5.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_668_seg_0.wav,UNKNOWN,64.39328387085963,SPEEDBIRD EIGHT SIX ZERO PRAHA RADAR HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE THREE ZERO INFORMATION OSCAR HIGH SPEED APPROVED,Routine,
2887,1.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_669_seg_0.wav,UNKNOWN,23.90254241250259,THREE THREE ZERO,Routine,
2888,2.39,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_66_seg_0.wav,UNKNOWN,100.0,CORRECTION DESCEND FLIGHT LEVEL NINER ZERO,EMERGENCY,Severe Stress Spike (Score: 100)
2889,0.94,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_670_seg_0.wav,UNKNOWN,16.398169642886295,VICTOR OSCAR ROGER TALK TO YOU LATER,Routine,
2890,1.97,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_671_seg_0.wav,UNKNOWN,70.7075295902632,HOTEL DELTA LIMA VIA BRAVO THEN TAXI YOUR DISCRETION BLUE SECTOR IF IT IS FULL GREEN FOUR IS AVAILABLE,Elevated Risk,High Stress (Score: 70)
2891,2.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_672_seg_0.wav,UNKNOWN,30.80550449795753,NUMBER ONE REPORT FINAL HOTEL ECHO XRAY,Routine,
2892,3.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_673_seg_0.wav,UNKNOWN,22.846002572969503,PRAHA HELLO TURKISH ONE NINER FIVE THREE MAINTAIN LEVEL THREE FOUR ZERO,Routine,
2893,4.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_674_seg_0.wav,UNKNOWN,12.82270637994688,LUFTHANSA SEVEN SEVEN THREE PRAHA GOOD MORNING RADAR CONTACT PROCEED TO RAPET,Routine,
2894,4.68,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_675_seg_0.wav,UNKNOWN,77.06338227972961,RUNWAY ONE THREE CLEARED TO LAND CSA ONE NINER SIX THREE,Elevated Risk,High Stress (Score: 77)
2895,2.15,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_676_seg_0.wav,UNKNOWN,88.57535575651384,AFTER LANDING VIA DELTA SIX ONE THREE,EMERGENCY,Severe Stress Spike (Score: 88)
2896,7.12,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_677_seg_0.wav,UNKNOWN,56.34344795881202,ROGER LOT THREE NINER SEVEN DESCEND FLIGHT LEVEL THREE TWO ZERO,Routine,
2897,0.75,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_678_seg_0.wav,UNKNOWN,18.952380179441995,SQUAWK SEVEN THOUSAND GOOD BYE OSCAR FOXTROT SIERRA,Minor Anomaly,Potential Communication Hesitation/Anomaly
2898,2.23,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_679_seg_0.wav,UNKNOWN,76.80799912840152,LUFTHANSA ONE FOUR NINER TWO CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,Elevated Risk,High Stress (Score: 76)
2899,4.33,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_67_seg_0.wav,UNKNOWN,31.41047873293208,CSA TWO,Routine,
2900,2.43,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_680_seg_0.wav,UNKNOWN,100.0,CLIMB LEVEL SIX ZERO SKYTRAVEL ONE ZERO ONE ZERO,EMERGENCY,Severe Stress Spike (Score: 100)
2901,1.75,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_681_seg_0.wav,UNKNOWN,100.0,SIERRA PAPA SIERRA DESCEND FLIGHT LEVEL SIX ZERO,EMERGENCY,Severe Stress Spike (Score: 100); Potential Communication Hesitation/Anomaly
2902,1.8,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_682_seg_0.wav,UNKNOWN,66.86101418438,LUFTHANSA ONE UNIFORM XRAY REPORT REQUESTED LEVEL TO RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,Routine,
2903,3.1,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_683_seg_0.wav,UNKNOWN,46.77601896042167,AUSTRIAN THREE ZERO SEVEN ZULU REPORT HEADING TO PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,Routine,
2904,2.58,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_684_seg_0.wav,UNKNOWN,13.677157585470546,TWO NINER CSA SEVEN SEVEN,Routine,
2905,2.31,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_685_seg_0.wav,UNKNOWN,29.35360946479656,NOVEMBER TWO SIX NINER SIX SIERRA VACATE TO THE RIGHT VIA PAPA AND CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER AND SQUAWK ON UNTIL GATE,Minor Anomaly,Potential Communication Hesitation/Anomaly
2906,8.77,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_686_seg_0.wav,UNKNOWN,77.47882041482518,CLIMB FLIGHT LEVEL ONE SIX ZERO CSA SIX ONE EIGHT,Elevated Risk,High Stress (Score: 77)
2907,4.06,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_687_seg_0.wav,UNKNOWN,79.73140185326204,TO OSCAR KILO GOLF CLIMB FLIGHT LEVEL THREE FOUR ZERO RYANAIR NINER ONE SEVEN THREE THANK YOU,Elevated Risk,High Stress (Score: 79)
2908,2.88,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_688_seg_0.wav,UNKNOWN,69.68545695463766,CSA SEVEN TANGO DEPARTING TRAFFIC AIRBUS THREE ONE NINER RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE EIGHT ZERO,Routine,
2909,1.91,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_689_seg_0.wav,UNKNOWN,100.0,CONDOR FIVE TWO THREE CONTACT MUNICH ONE THREE ONE DECIMAL ZERO FIVE FIVE GOOD BYE,EMERGENCY,Severe Stress Spike (Score: 100)
2910,1.44,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_68_seg_0.wav,UNKNOWN,100.0,ROGER,EMERGENCY,Severe Stress Spike (Score: 100)
2911,4.08,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_690_seg_0.wav,UNKNOWN,88.78548701892102,PRAHA GOOD EVENING LUFTHANSA FOUR ONE ALPHA MAINTAINING LEVEL THREE ONE ZERO APPROACHING VEMUT,EMERGENCY,Severe Stress Spike (Score: 88)
2912,1.88,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_691_seg_0.wav,UNKNOWN,79.49073277453431,DESCENDING FLIGHT LEVEL TWO NINER ZERO AND PRAHA ONE THREE FIVE ONE THREE FIVE,Elevated Risk,High Stress (Score: 79)
2913,1.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_692_seg_0.wav,UNKNOWN,37.945029893979445,DIRECT TO PEPIK CAN FORCE FOUR ONE SIX,Routine,
2914,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_693_seg_0.wav,UNKNOWN,56.63555752442294,PRAHA HELLO BEELINE ONE CHARLIE LIMA ON COURSE TO OSCAR KILO GOLF,Routine,
2915,2.85,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_694_seg_0.wav,UNKNOWN,38.32221315071271,CLEARED TO LAND RUNWAY THREE ONE SPEEDBIRD FOUR ALPHA CHARLIE,Routine,
2916,3.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_695_seg_0.wav,UNKNOWN,16.781810117580015,EXPECT RIGHT TURN AND EXPECT LEFT BASE LEG RUNWAY THREE ONE ILS APPROACH,Routine,
2917,1.85,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_696_seg_0.wav,UNKNOWN,70.38594516804608,LEFT HEADING THREE ONE ZERO CSA SEVEN FOUR TWO,Elevated Risk,High Stress (Score: 70)
2918,2.76,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_697_seg_0.wav,UNKNOWN,100.0,ONE SEVEN ZERO AS CLEARED AND KEEP YOUR SPEED UP PLEASE,EMERGENCY,Severe Stress Spike (Score: 100)
2919,4.41,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_698_seg_0.wav,UNKNOWN,71.07200338475889,PROCEED,Elevated Risk,High Stress (Score: 71)
2920,2.46,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_699_seg_0.wav,UNKNOWN,17.298557744437787,LUFTHANSA SIX THREE UNIFORM PRAHA HELLO RADAR CONTACT,Routine,
2921,4.14,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_69_seg_0.wav,UNKNOWN,93.21079693209258,LOT THREE ZERO FIVE REPORT REQUESTED CRUISING LEVEL,EMERGENCY,Severe Stress Spike (Score: 93)
2922,3.42,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_6_seg_0.wav,UNKNOWN,34.935565361561274,THAI NINER THREE THREE CHECK YOUR RADIO PLEASE,Routine,
2923,2.72,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_700_seg_0.wav,UNKNOWN,19.000010534719703,HELLO SWISS FOUR EIGHT,Routine,
2924,2.48,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_701_seg_0.wav,UNKNOWN,20.436920760182097,AEROFLOT TWO SEVEN NINER HELLO RADAR CONTACT TURN LEFT ONE ZERO DEGREES FOR SPACING,Routine,
2925,0.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_702_seg_0.wav,UNKNOWN,52.16218776031381,CSA FOUR YANKEE ALPHA DESCEND TO ALTITUDE FOUR THOUSAND FEET,Routine,
2926,3.115,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_703_seg_0.wav,UNKNOWN,42.69574576585632,GROUND ONE TWO ONE,Routine,
2927,1.35,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_704_seg_0.wav,UNKNOWN,67.95130098975136,CSA THREE ZERO THREE SPEED TWO HUNDRED KNOTS,Routine,
2928,6.49,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_705_seg_0.wav,UNKNOWN,21.13402381330949,VIETNAM FIVE THREE FOUR CALL ME ON ONE THREE TWO EIGHT NINER ZERO,Routine,
2929,2.69,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_706_seg_0.wav,UNKNOWN,10.663750610003632,CLIMB FLIGHT LEVEL THREE THREE ZERO CIMBER ZERO FIVE,Routine,
2930,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_707_seg_0.wav,UNKNOWN,60.48671442547969,AIRFRANS ONE THREE TWO REDUCE SPEED TWO FOUR ZERO KNOTS OR LESS,Routine,
2931,3.87,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_708_seg_0.wav,UNKNOWN,16.908642576786818,SWISS FOUR NINER NINER CHARLIE NOW TURN RIGHT OWN NAVIGATION DIRECT TO OSCAR KILO GOLF,Routine,
2932,6.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_709_seg_0.wav,UNKNOWN,4.972966109744881,AIR BERLIN SEVEN SIX SIX YANKEE HELLO PRAHA RADAR CONTACT DESCEND FLIGHT LEVEL TWO NINER ZERO,Routine,
2933,4.52,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_70_seg_0.wav,UNKNOWN,100.0,DESCEND FLIGHT LEVEL ONE THREE ZERO CSA FIVE CHARLIE TANGO,EMERGENCY,Severe Stress Spike (Score: 100)
2934,7.82,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_710_seg_0.wav,UNKNOWN,14.41076581658364,SPEEDBIRD ONE ZERO EIGHT HELLO RADAR CONTACT,Routine,
2935,4.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_711_seg_0.wav,UNKNOWN,7.474667244312378,HELLO TOWER EASY FIVE THREE KILO ROMEO WE ARE LOCK ESTABLISH ILS RUNWAY THREE ONE,Routine,
2936,2.0,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_712_seg_0.wav,UNKNOWN,14.306040654516906,EMIRATES TWO ZERO CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE GOOD BYE,Routine,
2937,6.13,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_713_seg_0.wav,UNKNOWN,23.70111149868029,ONE THREE,Routine,
2938,2.57,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_714_seg_0.wav,UNKNOWN,28.60578621957436,THANK YOU THE OSCAR ECHO FOXTROT,Routine,
2939,1.26,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_715_seg_0.wav,UNKNOWN,16.58421693403944,SWISS ONE SIX ZERO CONTACT WARSAW ONE THREE FOUR DECIMAL EIGHT SEVEN FIVE GOOD BYE,Routine,
2940,5.32,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_716_seg_0.wav,UNKNOWN,15.03110737067246,DOWN FLIGHT LEVEL ONE,Routine,
2941,4.01,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_717_seg_0.wav,UNKNOWN,21.17194075479448,HOTEL SIERRA TURN RIGHT HEADING ZERO ONE ZERO,Minor Anomaly,Potential Communication Hesitation/Anomaly
2942,2.74,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_718_seg_0.wav,UNKNOWN,27.85277945512718,LUFTHANSA THREE ROMEO KILO DESCEND LEVEL SEVEN,Routine,
2943,4.22,C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_719_seg_0.wav,UNKNOWN,6.38704250699238,SPEEDBIRD ONE FIVE SEVEN CONTACT BRATISLAVA ONE THREE TWO DECIMAL THREE FIVE FIVE GOOD BYE,Routine,
