file_path,transcript,duration,segment_index,speaker_role
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_651_seg_0.wav,NOVEMBER ALPHA SIERRA LINE UP RUNWAY TWO FIVE,5.25,2868,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_652_seg_0.wav,SIXTY TO FOUR DME KLM SEVEN THREE WHISKEY,7.24,2869,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_653_seg_0.wav,NO I DIDN'T,3.52,2870,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_654_seg_0.wav,EASY THREE EIGHT PAPA GOLF GOOD EVENING AGAIN RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO NO SPEED RESTRICTION,3.58,2871,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_655_seg_0.wav,PRAHA HELLO GOOD EVENING BLACKSEA NINER FOUR EIGHT LEVEL THREE ZERO ZERO,0.94,2872,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_656_seg_0.wav,CALIBRA FOUR ZERO,1.71,2873,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_657_seg_0.wav,AIRFRANS ONE ZERO EIGHT ZULU STANDBY NOW DESCEND TO DESCEND FLIGHT LEVEL SEVEN ZERO,3.31,2874,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_658_seg_0.wav,FIVE YANKEE VICTOR DESCENDING LEVEL NINER ZERO ONE ONE NINER ONE ONE ONE NINER DECIMAL ZERO CORRECT ONE ONE NINER DECIMAL ZERO,4.488,2875,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_659_seg_0.wav,ONE TWO ZERO TWO SEVEN FIVE,2.0,2876,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_65_seg_0.wav,DIRECT ARTUP CSA,3.56,2877,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_660_seg_0.wav,HOTEL ECHO XRAY,4.46,2878,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_661_seg_0.wav,SPEED BACK ONE EIGHT ZERO KNOTS AUSTRIAN SEVEN ZERO THREE CSA TWO ZERO SEVEN REDUCE SPEED TO ONE EIGHT ZERO REDUCING SPEED ONE EIGHTY,0.86,2879,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_662_seg_0.wav,FIRST LEFT,3.2,2880,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_663_seg_0.wav,CSA SIX PAPA CHARLIE CLIMB TO FLIGHT LEVEL ONE SIX ZERO,2.57,2881,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_664_seg_0.wav,DIRECT OSCAR KILO,4.16,2882,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_665_seg_0.wav,ROGER,1.94,2883,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_666_seg_0.wav,THREE FOUR ZERO TO KOLAD,4.03,2884,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_667_seg_0.wav,OKAY QUALITY FOUR ZERO NINER ONE RUZYNE TOWER INFORMATION LIMA QNH ONE ZERO ONE FOUR TIME CHECK THREE SEVEN CLEARED TO LIEGE BALTU FOUR ALPHA DEPARTURE INITIAL CLIMB FIVE THOUSAND FEET AND SQUAWK ONE THOUSAND,2.57,2885,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_668_seg_0.wav,SPEEDBIRD EIGHT SIX ZERO PRAHA RADAR HELLO RADAR CONTACT DESCEND FLIGHT LEVEL ONE THREE ZERO INFORMATION OSCAR HIGH SPEED APPROVED,5.57,2886,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_669_seg_0.wav,THREE THREE ZERO,1.87,2887,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_66_seg_0.wav,CORRECTION DESCEND FLIGHT LEVEL NINER ZERO,2.39,2888,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_670_seg_0.wav,VICTOR OSCAR ROGER TALK TO YOU LATER,0.94,2889,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_671_seg_0.wav,HOTEL DELTA LIMA VIA BRAVO THEN TAXI YOUR DISCRETION BLUE SECTOR IF IT IS FULL GREEN FOUR IS AVAILABLE,1.97,2890,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_672_seg_0.wav,NUMBER ONE REPORT FINAL HOTEL ECHO XRAY,2.58,2891,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_673_seg_0.wav,PRAHA HELLO TURKISH ONE NINER FIVE THREE MAINTAIN LEVEL THREE FOUR ZERO,3.13,2892,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_674_seg_0.wav,LUFTHANSA SEVEN SEVEN THREE PRAHA GOOD MORNING RADAR CONTACT PROCEED TO RAPET,4.87,2893,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_675_seg_0.wav,RUNWAY ONE THREE CLEARED TO LAND CSA ONE NINER SIX THREE,4.68,2894,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_676_seg_0.wav,AFTER LANDING VIA DELTA SIX ONE THREE,2.15,2895,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_677_seg_0.wav,ROGER LOT THREE NINER SEVEN DESCEND FLIGHT LEVEL THREE TWO ZERO,7.12,2896,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_678_seg_0.wav,SQUAWK SEVEN THOUSAND GOOD BYE OSCAR FOXTROT SIERRA,0.75,2897,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_679_seg_0.wav,LUFTHANSA ONE FOUR NINER TWO CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,2.23,2898,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_67_seg_0.wav,CSA TWO,4.33,2899,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_680_seg_0.wav,CLIMB LEVEL SIX ZERO SKYTRAVEL ONE ZERO ONE ZERO,2.43,2900,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_681_seg_0.wav,SIERRA PAPA SIERRA DESCEND FLIGHT LEVEL SIX ZERO,1.75,2901,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_682_seg_0.wav,LUFTHANSA ONE UNIFORM XRAY REPORT REQUESTED LEVEL TO RHEIN ONE THREE THREE DECIMAL TWO EIGHT FIVE GOOD BYE,1.8,2902,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_683_seg_0.wav,AUSTRIAN THREE ZERO SEVEN ZULU REPORT HEADING TO PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,3.1,2903,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_684_seg_0.wav,TWO NINER CSA SEVEN SEVEN,2.58,2904,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_685_seg_0.wav,NOVEMBER TWO SIX NINER SIX SIERRA VACATE TO THE RIGHT VIA PAPA AND CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER AND SQUAWK ON UNTIL GATE,2.31,2905,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_686_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO CSA SIX ONE EIGHT,8.77,2906,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_687_seg_0.wav,TO OSCAR KILO GOLF CLIMB FLIGHT LEVEL THREE FOUR ZERO RYANAIR NINER ONE SEVEN THREE THANK YOU,4.06,2907,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_688_seg_0.wav,CSA SEVEN TANGO DEPARTING TRAFFIC AIRBUS THREE ONE NINER RUNWAY THREE ONE CLEARED FOR IMMEDIATE TAKEOFF WIND ONE EIGHT ZERO,2.88,2908,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_689_seg_0.wav,CONDOR FIVE TWO THREE CONTACT MUNICH ONE THREE ONE DECIMAL ZERO FIVE FIVE GOOD BYE,1.91,2909,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_68_seg_0.wav,ROGER,1.44,2910,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_690_seg_0.wav,PRAHA GOOD EVENING LUFTHANSA FOUR ONE ALPHA MAINTAINING LEVEL THREE ONE ZERO APPROACHING VEMUT,4.08,2911,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_691_seg_0.wav,DESCENDING FLIGHT LEVEL TWO NINER ZERO AND PRAHA ONE THREE FIVE ONE THREE FIVE,1.88,2912,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_692_seg_0.wav,DIRECT TO PEPIK CAN FORCE FOUR ONE SIX,1.72,2913,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_693_seg_0.wav,PRAHA HELLO BEELINE ONE CHARLIE LIMA ON COURSE TO OSCAR KILO GOLF,2.57,2914,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_694_seg_0.wav,CLEARED TO LAND RUNWAY THREE ONE SPEEDBIRD FOUR ALPHA CHARLIE,2.85,2915,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_695_seg_0.wav,EXPECT RIGHT TURN AND EXPECT LEFT BASE LEG RUNWAY THREE ONE ILS APPROACH,3.46,2916,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_696_seg_0.wav,LEFT HEADING THREE ONE ZERO CSA SEVEN FOUR TWO,1.85,2917,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_697_seg_0.wav,ONE SEVEN ZERO AS CLEARED AND KEEP YOUR SPEED UP PLEASE,2.76,2918,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_698_seg_0.wav,PROCEED,4.41,2919,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_699_seg_0.wav,LUFTHANSA SIX THREE UNIFORM PRAHA HELLO RADAR CONTACT,2.46,2920,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_69_seg_0.wav,LOT THREE ZERO FIVE REPORT REQUESTED CRUISING LEVEL,4.14,2921,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_6_seg_0.wav,THAI NINER THREE THREE CHECK YOUR RADIO PLEASE,3.42,2922,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_700_seg_0.wav,HELLO SWISS FOUR EIGHT,2.72,2923,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_701_seg_0.wav,AEROFLOT TWO SEVEN NINER HELLO RADAR CONTACT TURN LEFT ONE ZERO DEGREES FOR SPACING,2.48,2924,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_702_seg_0.wav,CSA FOUR YANKEE ALPHA DESCEND TO ALTITUDE FOUR THOUSAND FEET,0.74,2925,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_703_seg_0.wav,GROUND ONE TWO ONE,3.115,2926,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_704_seg_0.wav,CSA THREE ZERO THREE SPEED TWO HUNDRED KNOTS,1.35,2927,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_705_seg_0.wav,VIETNAM FIVE THREE FOUR CALL ME ON ONE THREE TWO EIGHT NINER ZERO,6.49,2928,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_706_seg_0.wav,CLIMB FLIGHT LEVEL THREE THREE ZERO CIMBER ZERO FIVE,2.69,2929,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_707_seg_0.wav,AIRFRANS ONE THREE TWO REDUCE SPEED TWO FOUR ZERO KNOTS OR LESS,2.57,2930,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_708_seg_0.wav,SWISS FOUR NINER NINER CHARLIE NOW TURN RIGHT OWN NAVIGATION DIRECT TO OSCAR KILO GOLF,3.87,2931,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_709_seg_0.wav,AIR BERLIN SEVEN SIX SIX YANKEE HELLO PRAHA RADAR CONTACT DESCEND FLIGHT LEVEL TWO NINER ZERO,6.0,2932,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_70_seg_0.wav,DESCEND FLIGHT LEVEL ONE THREE ZERO CSA FIVE CHARLIE TANGO,4.52,2933,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_710_seg_0.wav,SPEEDBIRD ONE ZERO EIGHT HELLO RADAR CONTACT,7.82,2934,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_711_seg_0.wav,HELLO TOWER EASY FIVE THREE KILO ROMEO WE ARE LOCK ESTABLISH ILS RUNWAY THREE ONE,4.0,2935,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_712_seg_0.wav,EMIRATES TWO ZERO CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE GOOD BYE,2.0,2936,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_713_seg_0.wav,ONE THREE,6.13,2937,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_714_seg_0.wav,THANK YOU THE OSCAR ECHO FOXTROT,2.57,2938,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_715_seg_0.wav,SWISS ONE SIX ZERO CONTACT WARSAW ONE THREE FOUR DECIMAL EIGHT SEVEN FIVE GOOD BYE,1.26,2939,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_716_seg_0.wav,DOWN FLIGHT LEVEL ONE,5.32,2940,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_717_seg_0.wav,HOTEL SIERRA TURN RIGHT HEADING ZERO ONE ZERO,4.01,2941,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_718_seg_0.wav,LUFTHANSA THREE ROMEO KILO DESCEND LEVEL SEVEN,2.74,2942,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_719_seg_0.wav,SPEEDBIRD ONE FIVE SEVEN CONTACT BRATISLAVA ONE THREE TWO DECIMAL THREE FIVE FIVE GOOD BYE,4.22,2943,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_71_seg_0.wav,SQUAWK ONE FOUR SIX SIX DIRECT TO PEPIK DYNASTY SIX FOUR ZERO SIX,1.39,2944,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_720_seg_0.wav,ONE THREE THREE THREE NINER ZERO GOOD,3.32,2945,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_721_seg_0.wav,TOWER GOOD EVENING EASY THREE EIGHT PAPA GOLF STAND THREE ONE WITH INFORMATION AND QNH ONE ZERO ONE EIGHT AIRBUS THREE NINETEEN CLEARANCE CHARLES DE GAULE,0.79,2946,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_722_seg_0.wav,TAKEOFF RUNWAY ONE THREE EASY FIVE FOUR NINER EIGHT GOOD NIGHT,2.98,2947,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_723_seg_0.wav,ONE TWO SEVEN EIGHT TWO FIVE QUALITY EIGHT NINER SIERRA BYE BYE,4.97,2948,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_724_seg_0.wav,ONE ONE EIGHT ONE LUFTHANSA NINER JULIETT CHARLIE BYE BYE,3.88,2949,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_725_seg_0.wav,SKYTRAVEL ONE TWO ZERO ONE PRESENT HEADING INTERCEPT LLZ RUNWAY,2.02,2950,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_726_seg_0.wav,CSA THREE ZERO THREE RUNWAY THREE ONE CLEARED TO LAND,5.7,2951,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_727_seg_0.wav,TWINSTAR EIGHT NINER THREE CONTACT PRAHA ONE THREE TWO,2.57,2952,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_728_seg_0.wav,FOXTROT CLEARED ON DESCEND FLIGHT LEVEL TWO FIVE ZERO,3.03,2953,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_729_seg_0.wav,TWINSTAR EIGHT EIGHT SEVEN LINE UP RUNWAY ONE THREE,1.99,2954,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_72_seg_0.wav,ONE ONE EIGHT ONE THANKS FOR HELP THREE ZERO SIX FIVE,3.4,2955,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_730_seg_0.wav,SPEEDBIRD EIGHT SIX ONE LINE UP RUNWAY ONE THREE EXPEDITE,3.75,2956,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_731_seg_0.wav,LUFTHANSA THREE ALPHA NOVEMBER DIRECT KOLAD THANK YOU,2.74,2957,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_732_seg_0.wav,DIRECT PISAM CSA,1.63,2958,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_733_seg_0.wav,STANDBY PLEASE,0.8,2959,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_734_seg_0.wav,I WILL CALL YOU,1.59,2960,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_735_seg_0.wav,AEROFLOT ONE FOUR FOUR,6.81,2961,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_736_seg_0.wav,SWISS ONE TWO FOUR ALPHA TURN RIGHT HEADING ZERO SIX ZERO,5.01,2962,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_737_seg_0.wav,PEPIK DIRECT LUFTHANSA FOUR CHARLIE KILO THANK YOU,1.85,2963,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_738_seg_0.wav,ROGER,2.26,2964,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_739_seg_0.wav,TWINSTAR EIGHT EIGHT SEVEN REDUCE SPEED ONE SIX ZERO KNOTS TILL FOUR MILES CONTACT RUZYNE TOWER ONE ONE EIGHT DECIMAL ONE GOOD BYE,4.61,2965,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_73_seg_0.wav,GERMANIA SIX ZERO ZERO TWO CLIMBING THREE FOUR ZERO,5.4,2966,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_740_seg_0.wav,SKYTRAVEL ONE ONE NINER THREE PROCEED DIRECT TO KENOK,3.14,2967,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_741_seg_0.wav,IN TWO MINUTES OK THANK YOU,3.72,2968,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_742_seg_0.wav,PRAHA RADAR GOOD EVENING GERMAN WINGS SEVEN FIVE FIVE PASSING TWO FIVE ZERO CLIMBING TWO EIGHT ZERO,5.76,2969,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_743_seg_0.wav,EASY TWO FOUR SEVEN FOXTROT HELLO RADAR CONTACT,5.175,2970,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_744_seg_0.wav,TURKISH ONE SEVEN SIX NINER DESCEND FLIGHT LEVEL ONE ZERO ZERO,1.86,2971,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_745_seg_0.wav,AND CLEARED OF TRAFFIC SEVEN THREE SEVEN CSA PUSH BACK APPROVED SKYTRAVEL SIX EIGHT TWO,4.48,2972,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_746_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO FREE SPEED CSA FIVE FOUR FOUR,5.83,2973,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_747_seg_0.wav,CSA SIX THREE FIVE RUNWAY THREE ONE CLEARED TO LAND WIND ONE SIX ZERO DEGREES THREE KNOTS,1.38,2974,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_748_seg_0.wav,SPEEDBIRD EIGHT,1.98,2975,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_749_seg_0.wav,FOUR ZERO VICTOR CLIMB TO FLIGHT LEVEL NINER ZERO CLIMB FLIGHT LEVEL NINER ZERO BEELINE FOUR ZERO VICTOR,1.05,2976,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_74_seg_0.wav,ROGER,3.79,2977,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_750_seg_0.wav,FOUR ROMEO PAPA,3.29,2978,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_751_seg_0.wav,LOT THREE NINER FOUR CLIMB TO FLIGHT LEVEL THREE THREE ZERO,5.54,2979,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_752_seg_0.wav,FIVE DEGREES LEFT,4.84,2980,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_753_seg_0.wav,SKYTRAVEL NINER FIVE JULIETT RUNWAY ONE THREE CLEARED TO LAND WIND ZERO FIVE ZERO DEGREES SIX KNOTS,3.23,2981,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_754_seg_0.wav,HEADING ZERO EIGHT ZERO CSA SIX THREE FIVE,0.82,2982,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_755_seg_0.wav,CSA THREE FIVE DELTA DESCEND FIVE THOUSAND FEET QNH ONE ZERO TWO THREE,2.86,2983,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_756_seg_0.wav,ARE YOU ESTALBISHED LOCALIZER CSA NINER ZERO FIVE,5.09,2984,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_757_seg_0.wav,DONAVIA THREE ZERO FIVE FOLLOW ARRIVAL TRACK FROM VICTOR LIMA MIKE,0.74,2985,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_758_seg_0.wav,QANTAS SIX PROCEED DIRECT DIRECT,1.36,2986,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_759_seg_0.wav,IS YOUR REQUESTED LEVEL,5.52,2987,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_75_seg_0.wav,SKYTRAVEL SIX ONE EIGHT,5.31,2988,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_760_seg_0.wav,PRAHA FRACTION EIGHT SIX VICTOR CORRECTION SIX VICTOR LIMA PASSING FLIGHT LEVEL TWO,2.02,2989,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_761_seg_0.wav,STOP DESCEND FLIGHT LEVEL THREE ONE ZERO AUSTRIAN ONE SEVEN SIX PAPA SKYTRAVEL ONE ONE NINER THREE DESCEND FLIGHT LEVEL TWO NINER ZERO RATE ONE THOUSAND OR MORE,2.39,2990,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_762_seg_0.wav,HOTEL MIKE NOVEMBER LINE UP IN SEQUENCE,5.48,2991,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_763_seg_0.wav,LEGEND ONE TWO ZERO TWO TOWER HELLO AGAIN CROSS RUNWAY TWO EIGHT ONE JULIETT CONNECT APRON ONE TWO ONE DECIMAL SEVEN FIVE FIVE GOOD BYE,3.29,2992,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_764_seg_0.wav,HOTEL ECHO XRAY REPORT ECHO ONE RUNWAY TWO FIVE QNH ONE ZERO ONE SEVEN,1.98,2993,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_765_seg_0.wav,AND WAS IT BECAUSE OF TURBULENCE YES OF COURSE LIGHT TO MODERATE,2.77,2994,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_766_seg_0.wav,VACATE VIA WHISKEY CROSS TWO SIX AND VACATE VIA THE AIRCLUB OSKAR KILO PAPA INDIA,6.23,2995,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_767_seg_0.wav,CONTRACT TWO WHISK TWO ROMEO GOLF PRAHA GOOD MORNING RADAR CONTACT PROCEED TO LOMKI,3.42,2996,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_768_seg_0.wav,CLIMBING TO FLIGHT LEVEL SEVEN ZERO OSCAR KILO TANGO UNIFORM ROMEO,3.39,2997,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_769_seg_0.wav,HELI CHARLIE ZULU WE HAVE THE TRAFFIC IN SIGHT,2.22,2998,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_76_seg_0.wav,NUMBER ONE IN SIGHT HOTEL WHISKEY ECHO,6.61,2999,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_770_seg_0.wav,SYDNEY TOWER GOOD DAY QANTAS FIVE TWENTY NINER,6.07,3000,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_771_seg_0.wav,LUFTHANSA SEVEN ONE FIVE LEAVING LEVEL THREE FOUR ZERO DESCENDING LEVEL TWO NINER ZERO,1.99,3001,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_772_seg_0.wav,QUEBEC,7.3,3002,UNKNOWN
