file_path,transcript,duration,segment_index,speaker_role,stress_score,alert_level,Manual_Risk_Label,true_label,predicted_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_225_seg_0.wav,AIR BERLIN FOUR FOUR CHARLIE CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,3.12,1402,UNKNOWN,27.663542720737933,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2260_seg_0.wav,SWISS FOUR SIX ZERO TANGO RUNWAY THREE ONE CLEARED TO LAND WIND TWO ZERO ZERO DEGREES SIX KNOTS,6.75,1403,UNKNOWN,31.70458407214805,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2261_seg_0.wav,FOUR FOUR SQUAWK FIVE ONE SEVEN SIX CLIMB FLIGHT LEVEL THREE FOUR ZERO,1.54,1404,UNKNOWN,50.18199805712008,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_226_seg_0.wav,BREAK BREAK CSA SEVEN KILO GOLF TO THE LEFT HEADING TWO ZERO ZERO,5.07,1413,UNKNOWN,31.65720544672061,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2276_seg_0.wav,CLEARED TO LAND HOTEL DELTA WHISKEY,3.28,1420,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2280_seg_0.wav,HOTEL BRAVO KILO PAPA ECHO TWO ONE ZERO DEGREES FOUR KNOTS RUNWAY TWO FIVE CLEARED TAKEOFF REPORT NOVEMBER WHISKEY,1.6,1425,UNKNOWN,42.80423240311524,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2288_seg_0.wav,RUNWAY THREE ONE CLEARED TO LAND WE COPIED TOPJET SEVEN ZERO FOUR,3.93,1433,UNKNOWN,30.10296868168469,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2289_seg_0.wav,LUFTHANSA THREE ROMEO KILO GOOD DAY RUNWAY ONE THREE CLEARED TO LAND WIND ZERO SIX ZERO SIX KNOTS,3.77,1434,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2292_seg_0.wav,HEADING ZERO FOUR FIVE AIRFRANS,4.01,1438,UNKNOWN,85.02917014988215,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2293_seg_0.wav,RIGHT HEADING ZERO TWO ZERO CLEARED ILS APPROACH ZERO SIX AND MAXIMUM ONE SIX ZERO SPEED CONFIRM,2.26,1439,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2294_seg_0.wav,SIERRA PAPA SIERRA IS READY FOR DESCEND,2.28,1440,UNKNOWN,97.23006693522338,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2295_seg_0.wav,HOTEL HOTEL YANKEE WIND CALM FATO TWO FIVE LANDING OWN DISCRETION,1.58,1441,UNKNOWN,34.9414481948472,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2299_seg_0.wav,HOTEL GOLF NOVEMBER WIND ZERO SIX ZERO DEGREES NINER KNOTS RUNWAY ONE FOUR CLEARED TO LAND,2.26,1445,UNKNOWN,27.761691605608856,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2300_seg_0.wav,LUFTHANSA THREE CHARLIE NOVEMBER CONTACT BRATISLAVA ONE TWO FIVE DECIMAL NINER SIX FIVE GOOD BYE,3.13,1448,UNKNOWN,27.942298901504564,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2301_seg_0.wav,AND SION TOWER THE HOTEL XRAY QUEBEC WE JUST CONTINUE TOWARD THE GRANDE DIXENCE,5.6,1449,UNKNOWN,30.09758235804412,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2305_seg_0.wav,CLIMBING NINER ZERO AEROFLOT ONE FOUR FOUR,2.48,1453,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2309_seg_0.wav,HELLO AIR NOSTRUM EIGHT SEVEN WHISKEY BRAVO ZURICH TOWER LINE UP RUNWAY ONE ZERO,1.65,1457,UNKNOWN,47.29222329092748,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2310_seg_0.wav,OK REQUEST THREE SIX ZERO FOR CRUISE AIRFRANS TWO THREE FOUR SEVEN,4.61,1459,UNKNOWN,46.63935303755913,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2311_seg_0.wav,BEELINE SIX ONE GOLF RADAR GOOD EVENING RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO,4.42,1460,UNKNOWN,14.320797547598126,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2316_seg_0.wav,THREE FOUR FIVE NINER ZERO LUFTHANSA NINER EIGHT HOTEL,5.0,1465,UNKNOWN,1.4761510663468158,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2320_seg_0.wav,AIR BRIDGE TWO EIGHT NINER HELLO RADAR CONTACT,2.59,1470,UNKNOWN,52.1021611046306,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2322_seg_0.wav,CSA SIX THREE BRAVO LEFT TURN PROCEED DIRECT RAPET,2.3,1472,UNKNOWN,32.02751809551185,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2324_seg_0.wav,BEELINE SIX ONE GOLF RADAR DEPARTURE TERMINATED DIRECT TO RAPET,5.54,1474,UNKNOWN,59.16048333607185,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2328_seg_0.wav,AIR BALTIC TRIPLE TWO CONTACT PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,3.42,1478,UNKNOWN,29.7359815393,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2330_seg_0.wav,OSCAR KILO CHARLIE ALPHA PAPA IF ABLE INCREASE SPEED APPROACHING TRAFFIC,1.45,1481,UNKNOWN,49.16890541600324,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2334_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO CSA EIGHT MIKE TWO,0.99,1485,UNKNOWN,23.95757684727613,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2341_seg_0.wav,ONE TWO FOUR ALPHA,2.49,1493,UNKNOWN,48.43073009091556,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2342_seg_0.wav,THANK YOU SIR CONTINUE APPROACH,2.68,1494,UNKNOWN,31.190315770845967,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2343_seg_0.wav,OSCAR KILO BRAVO ALPHA LIMA AFTER BUKAP DESCEND TO THREE THOUSAND FEET CLEARED RNP APPROACH RUNWAY TWO SEVEN REPORT ESTABLISHED,2.56,1495,UNKNOWN,53.56762676786367,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2344_seg_0.wav,LUFTHANSA ONE UNIFORM XRAY CLIMB FLIGHT LEVEL THREE ONE ZERO,6.35,1496,UNKNOWN,14.610862471875826,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2346_seg_0.wav,OKAY APPROXIMATELY FIFTEEN MINUTES BEFORE STARTING THANK YOU,3.47,1498,UNKNOWN,8.562329134449321,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2351_seg_0.wav,LUXAIR EIGHT ONE MIKE DESCEND FLIGHT LEVEL EIGHT ZERO,2.4,1504,UNKNOWN,20.14624629037451,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2356_seg_0.wav,QUALITY NINER ONE ROMEO CONTINUE HEADING AND EXPECT RIGHT TURN TO CHEB,0.87,1509,UNKNOWN,46.96335567972658,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_235_seg_0.wav,FOUR ZERO FINAL LEVEL REQUESTED TODAY IS THREE,2.05,1513,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2367_seg_0.wav,AND READY FOR DEPARTURE OPERA THREE HUNDRED,2.47,1521,UNKNOWN,57.73517558293921,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_236_seg_0.wav,CORRECT LEVEL TWO FIVE ZERO TO REACH LEVEL BY KOLAD,3.98,1524,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2375_seg_0.wav,THREE ONE BEAIR FIVE,3.8,1530,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2378_seg_0.wav,CSA FOUR DELTA ROMEO TAXI VIA RUNWAY TWO FOUR AND HOLD SHORT OF RUNWAY ONE THREE,0.77,1533,UNKNOWN,45.44598941191084,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2384_seg_0.wav,LUFTHANSA TWO JULIETT WHISKEY BEHIND LANDING TRAFFIC SHORT FINAL DASH LINE UP RUNWAY THREE ONE BEHIND,3.6,1540,UNKNOWN,52.80388103345758,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2386_seg_0.wav,DESCENDING FLIGHT LEVEL,2.06,1542,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2388_seg_0.wav,COPIED THAT THANK YOU LOT THREE ZERO SIX CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,5.96,1544,UNKNOWN,30.906863342722275,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2389_seg_0.wav,SPEED ONE NINER ZERO TIMEAIR SIX ONE TWO PAPA,3.24,1545,UNKNOWN,21.678772248399422,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2390_seg_0.wav,YANKEE LEVEL,6.71,1547,UNKNOWN,2.650848341052217,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2392_seg_0.wav,AND TOWER SKYTRAVEL ONE ONE NINER TWO,1.96,1549,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2393_seg_0.wav,OSCAR KILO KILO UNIFORM NOVEMBER,2.31,1550,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2397_seg_0.wav,DELTA INDIA KILO ALPHA HOTEL DESCEND FLIGHT LEVEL TWO NINER ZERO,7.06,1554,UNKNOWN,11.713460120633036,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2399_seg_0.wav,LUFTHANSA ONE KILO KILO RIGHT TURN,5.96,1556,UNKNOWN,3.84209214611905,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2408_seg_0.wav,TO HOTEL,3.2,1567,UNKNOWN,22.027338451958144,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_241_seg_0.wav,EMIRATES NINER NINER EIGHT SEVEN HELLO RADAR CONTACT PROCEED TO VARIK,2.89,1580,UNKNOWN,28.315294010496,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2420_seg_0.wav,THREE THREE DECIMAL THREE SIX ZERO EUROTRANS,2.62,1581,UNKNOWN,28.408266319434595,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2430_seg_0.wav,TWO SEVEN,3.25,1592,UNKNOWN,50.35435250533477,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2439_seg_0.wav,LUFTHANSA SIX TANGO ROMEO EXPECT FURTHER CLIMB IN FEW MINUTES FROM RHEIN CONTROL,2.31,1601,UNKNOWN,38.2623472892229,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2455_seg_0.wav,CZECH HOLIDAY SEVEN FOUR TWO ONE HELLO PRAHA RADAR CONTACT,0.78,1619,UNKNOWN,51.8612367071685,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2461_seg_0.wav,ILS THREE ONE,2.88,1626,UNKNOWN,34.44989958298814,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2463_seg_0.wav,DESCEND FLIGHT LEVEL ONE THREE ZERO PROCEED DIRECT TO SOMIS HIGHER SPEED,3.48,1628,UNKNOWN,88.1576448093272,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2466_seg_0.wav,CSA SIX NINER ZERO PASSING ONE THOUSAND,5.57,1631,UNKNOWN,5.031010730821919,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2467_seg_0.wav,ROGER,3.87,1632,UNKNOWN,47.17876927259492,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2468_seg_0.wav,LUFTHANSA THREE ROMEO KILO CLEARED TO LAND ONE,4.41,1633,UNKNOWN,1.073930120901089,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2469_seg_0.wav,ONE THREE THREE THREE NINER ZERO THREE TWO NINER GOOD BYE,3.77,1634,UNKNOWN,13.532177730742887,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2470_seg_0.wav,SYDNEY TOWER GOOD DAY CHINA EASTERN SEVEN FIVE SIX ONE ESTABLISH OUR LOCALIZER RUNWAY ONE SIX RIGHT,2.93,1636,UNKNOWN,30.034260229571643,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2473_seg_0.wav,LUFTHANSA FIVE ALPHA HOTEL CLIMB FLIGHT LEVEL THREE ONE ZERO,0.79,1639,UNKNOWN,53.90469775590264,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2475_seg_0.wav,AEROFLOT ONE FIVE ZERO PLEASE CONFIRM WE ARE CLEARED TO LINE UP VIA ROMEO,2.35,1641,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2479_seg_0.wav,SQUAWK FIVE ONE SEVEN SIX,4.66,1645,UNKNOWN,55.62403437933376,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2484_seg_0.wav,SKYTRAVEL ONE ZERO THREE NINER WE,1.06,1651,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2486_seg_0.wav,LUFTHANSA FOUR NOVEMBER LIMA DIRECT TO KOLAD,2.3,1653,UNKNOWN,47.47278000315187,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_248_seg_0.wav,CSA SEVEN ZERO TWO CLIMB FLIGHT LEVEL ONE SIX ZERO CLIMBING FLIGHT LEVEL ONE SIX ZERO CSA SEVEN ZERO TWO,10.0,1657,UNKNOWN,54.04211326509196,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2493_seg_0.wav,AEROFLOT ONE TWO THREE LEAVING TWO FOUR ZERO LEVEL TWO NINER ZERO,3.61,1662,UNKNOWN,20.68068664847218,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2495_seg_0.wav,ROGER CONTINUE APPROACH EXPECT TO LAND VACATE GOLF DYNASTY ZERO FIVE ONE,5.54,1664,UNKNOWN,54.93471516213776,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2497_seg_0.wav,SIX ONE TWO PAPA EXPECT SHORTCUT IN FIVE OR SIX MINUTES,4.09,1666,UNKNOWN,32.601163190445746,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2503_seg_0.wav,VIA DELTA AND GROUND TWO ONE NINER BYE BYE SEVENAIR EIGHT FIVE ZERO ZERO,2.54,1674,UNKNOWN,45.53088141707615,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2504_seg_0.wav,BRITAIR NINER ZERO TWO,3.69,1675,UNKNOWN,49.38100868190575,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2505_seg_0.wav,TANGO THREE THREE ONE NUMBER ONE IS NOW ON THE RIGHT BASE,1.2,1676,UNKNOWN,37.21800777181227,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2509_seg_0.wav,ROGER,5.93,1680,UNKNOWN,0.8627289108474798,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2510_seg_0.wav,RUNWAY ONE SIX RIGHT CLEARED TO LAND QANTAS SEVENTY SEVEN ZERO ONE,1.7,1682,UNKNOWN,57.522640570257,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2513_seg_0.wav,EIGHTEEN ONE CIMBER THREE FIVE TWO FIVE CSA FOUR NINER THREE DESCEND ALTITUDE FOUR THOUSAND FEET QNH ONE ZERO TWO ONE,3.83,1685,UNKNOWN,52.47578065474831,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2515_seg_0.wav,TOWER HELLO AGAIN AIR PORTUGAL NINER TWO SIX APPROACHING RIGHT TWO EIGHT KILO,1.66,1687,UNKNOWN,47.98833930814143,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2516_seg_0.wav,HOTEL ECHO XRAY DOWNWIND TWO FIVE FOR TOUCH AND GO,3.85,1688,UNKNOWN,27.996668811753533,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_251_seg_0.wav,WIND TWO FIVE ZERO DEGREES TWO TWO KNOTS RUNWAY TWO FIVE CLEARED TO LAND,2.46,1692,UNKNOWN,1.7352476984245016,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2524_seg_0.wav,LUFTHANSA EIGHT HOTEL HOTEL SQUAWK ONE FOUR SEVEN THREE CONTACT PRAHA ONE THREE THREE POINT THREE NINER ZERO GOOD BYE,4.31,1697,UNKNOWN,54.30734871554329,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2528_seg_0.wav,LOOKING OUT FOR A TRAFFIC OSCAR MIKE KILO LIMA LIMA,1.36,1701,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_252_seg_0.wav,CLEARED TO LAND RUNWAY ONE FOUR DELTA HOTEL GOLF,3.44,1703,UNKNOWN,32.53240372988185,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2532_seg_0.wav,DESCENDING FLIGHT LEVEL ONE ZERO ZERO KEEP SPEED,1.39,1706,UNKNOWN,24.92738876913892,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2534_seg_0.wav,AT FLIGHT LEVEL ONE ZERO ZERO NO SPEED RESTRICTIONS AND,5.68,1708,UNKNOWN,11.838766942386933,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2537_seg_0.wav,EASY SIX EIGHT KILO PAPA TURN LEFT HEADING THREE ONE ZERO,4.31,1711,UNKNOWN,41.44470087613789,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2543_seg_0.wav,TWO LUFTHANSA FIVE TWO FIVE FIVE ZERO,1.46,1718,UNKNOWN,44.51571515259522,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2547_seg_0.wav,LUFTHANSA TWO UNIFORM XRAY TURN LEFT HEADING ZERO EIGHT ZERO,4.59,1722,UNKNOWN,49.8284393365815,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2549_seg_0.wav,THANK YOU THREE ZERO FIVE VICTOR,2.42,1724,UNKNOWN,39.426566741815854,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2557_seg_0.wav,MAJESTIC ONE THREE TWO STANDBY CONTINUE VIA FLIGHT PLAN ROUTE,2.53,1733,UNKNOWN,57.35501013642127,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2561_seg_0.wav,ROGER NOW CONTACT PRAHA ON ONE THREE FOUR FIVE NINER ZERO PLEASE GOOD,4.41,1738,UNKNOWN,20.561420903881142,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2565_seg_0.wav,ROGER RIGHT HEADING TWO NINER ZERO FURTHER CLIMB FOUR THOUSAND FEET BLINE EIGHT HOTEL TANGO,0.77,1742,UNKNOWN,34.49690809688858,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2569_seg_0.wav,LUFTHANSA EIGHT KILO ALPHA PROCEED DIRECT RAPET,0.89,1746,UNKNOWN,43.793018218033765,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_256_seg_0.wav,TWO HOTEL,3.44,1747,UNKNOWN,20.90653387915016,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2573_seg_0.wav,DESCEND LEVEL ONE THREE ZERO SWISS FOUR SEVEN TWO ECHO NOR SHUTTLE THREE FIVE EIGHT ZERO TURN RIGHT HEADING TWO FOUR ZERO,1.42,1751,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_257_seg_0.wav,GOSEK SAY AGAIN PLEASE,3.31,1758,UNKNOWN,19.40767986140015,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2585_seg_0.wav,LAND RUNWAY THREE ONE CALIBRA FOUR ZERO,1.12,1764,UNKNOWN,30.263963495780843,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_258_seg_0.wav,CONTINUE APPROACH,3.12,1769,UNKNOWN,0.0,Routine,low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2590_seg_0.wav,SKYSHUTTLE ONE ONE FOUR ZERO HELLO RADAR CONTACT DESCEND FLIGHT LEVEL THREE ONE ZERO,1.02,1770,UNKNOWN,56.29759179311575,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2593_seg_0.wav,TANGO PAPA DESCENDING NINER ZERO ON PRESENT HEADING,1.81,1773,UNKNOWN,29.792765664286865,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2595_seg_0.wav,QUALITY EIGHT NINER SIERRA CONTACT TOWER ONE ONE EIGHT DECIMAL ONE GOOD DAY TOWER EIGHT DECIMAL ONE GOOD DAY QUALITY EIGHT,3.26,1775,UNKNOWN,25.642564325922923,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2601_seg_0.wav,CLIMB ONE TWO ZERO BEAIR ONE,4.9,1783,UNKNOWN,5.648353423176609,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2605_seg_0.wav,AUSTRIAN THREE TWO FOUR GOLF HELLO RADAR CONTACT,2.99,1787,UNKNOWN,43.31713493600263,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2609_seg_0.wav,GOOD EVENING EL AL FIVE,3.61,1791,UNKNOWN,57.0906451171459,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2611_seg_0.wav,PROCEED TO MIKOV QUALITY EIGHT TWO FIVE BRAVO,4.37,1794,UNKNOWN,100.0,EMERGENCY,critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2612_seg_0.wav,ROGER,0.92,1795,UNKNOWN,47.01875537662482,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2616_seg_0.wav,RUZYNE TOWER VERY GOOD MORNING AUSTRIAN SEVEN ZERO THREE SPEED ONE SEVEN ZERO KNOTS ON THE ILS THREE ONE,3.44,1799,UNKNOWN,53.38763775058743,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_261_seg_0.wav,ON THE HEADING CLEARED ILS THREE ONE CIMBER THREE FIVE TWO FIVE,2.33,1803,UNKNOWN,36.12861232978628,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_262_seg_0.wav,GO,6.3,1814,UNKNOWN,18.80031685269357,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2631_seg_0.wav,HOTEL BRAVO YANKEE JULIETT GOLF GOOD AFTERNOON BEHIND YOU LINING UP PG TWENTY FOUR LINE UP RUNWAY TWO EIGHT BEHIND,2.18,1816,UNKNOWN,47.32220081117112,EMERGENCY,moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2633_seg_0.wav,CARGOLUX SEVEN EIGHT FIVE HELLO PRAHA RADAR CONTACT,6.425,1818,UNKNOWN,11.457472829864829,EMERGENCY,low,0,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2634_seg_0.wav,CSA TWO ZERO FOUR MAY WE ALSO REDUCE,5.105,1819,UNKNOWN,39.4954031615833,EMERGENCY,moderate,1,3
